Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,acts upstream of,acts upstream of or within,"acts upstream of or within, negative effect","acts upstream of or within, positive effect","acts upstream of, negative effect","acts upstream of, positive effect",adjacent_to,capable of,capable of negatively regulating,capable of part of,capable of positively regulating,capable of regulating,causal agent in process,causal relation between entities,causal relation between material entity and a process,causal relation between processes,causally downstream of,causally downstream of or within,causally influenced by,causally influences,causally related to,causally upstream of,causally upstream of or within,"causally upstream of or within, negative effect","causally upstream of or within, positive effect","causally upstream of, negative effect","causally upstream of, positive effect",consider,contained in,contains,contains process,database_cross_reference,definition,derives_by_manipulation_from,developmentally contributes to,developmentally preceded by,developmentally related to,developmentally succeeded by,develops from,develops into,directly negatively regulated by,directly negatively regulates,directly negatively regulates activity of,directly positively regulated by,directly positively regulates,directly positively regulates activity of,directly regulated by,directly regulates,directly regulates activity of,editor note,enabled by,enables,enables subfunction,ends after,evolutionarily related to,functionally related to,German synonym (exact),has component,has component activity,has component process,has developmental contribution from,has developmental potential involving,has effector activity,has input,has negative regulatory component activity,has part,has part structure that is capable of,has part that occurs in,has participant,has positive regulatory component activity,has potential to develop into,has potential to developmentally contribute to,has potential to directly develop into,has regulatory component activity,has_alternative_id,has_broad_synonym,has_exact_synonym,has_narrow_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,has_scope,has_synonym_type,helper property (not for use in curation),http://data.bioontology.org/metadata/obo/develops_from,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://omv.ontoware.org/2005/05/ontology#useImports,http://purl.obolibrary.org/obo/IAO_0000111,http://purl.obolibrary.org/obo/IAO_0000112,http://purl.obolibrary.org/obo/IAO_0000114,http://purl.obolibrary.org/obo/IAO_0000117,http://purl.obolibrary.org/obo/IAO_0000118,http://purl.obolibrary.org/obo/IAO_0000119,http://purl.obolibrary.org/obo/IAO_0000231,http://purl.obolibrary.org/obo/IAO_0000412,http://purl.obolibrary.org/obo/IAO_0000589,http://purl.obolibrary.org/obo/po#Angiosperm,http://purl.obolibrary.org/obo/po#Arabidopsis,http://purl.obolibrary.org/obo/po#Bryophytes,http://purl.obolibrary.org/obo/po#Citrus,http://purl.obolibrary.org/obo/po#CL,http://purl.obolibrary.org/obo/po#Gymnosperms,http://purl.obolibrary.org/obo/po#Maize,http://purl.obolibrary.org/obo/po#Musa,http://purl.obolibrary.org/obo/po#Poaceae,http://purl.obolibrary.org/obo/po#Potato,http://purl.obolibrary.org/obo/po#Pteridophytes,http://purl.obolibrary.org/obo/po#reference,http://purl.obolibrary.org/obo/po#Rice,http://purl.obolibrary.org/obo/po#Tomato,http://purl.obolibrary.org/obo/po#TraitNet,http://purl.obolibrary.org/obo/RO_0001900,http://purl.org/dc/elements/1.1/source,http://swrl.stanford.edu/ontologies/3.3/swrla.owl#isRuleEnabled,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.geneontology.org/formats/oboInOwl#source,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,immediately causally downstream of,immediately causally upstream of,immediately preceded by,immediately precedes,in taxon,in_subset,input of,interaction relation helper property,interacts with,involved in,involved in negative regulation of,involved in or involved in regulation of,involved in positive regulation of,involved in regulation of,is a defining property chain axiom,is a defining property chain axiom where second argument is reflexive,is active in,is kinase activity,isolated from germplasm,Japanese synonym (exact),located_in,location of,mereotopologically related to,molecular interaction relation helper property,molecularly interacts with,negatively regulated by,negatively regulates,occurs in,only in taxon,overlaps,part of,part of structure that is capable of,participates in,phosphorylates,Plural,positively regulated by,positively regulates,preceded by,precedes,process has causal agent,regulated by,regulates,regulates activity of,shorthand,Spanish synonym (exact),spatially coextensive with,spatially disjoint from,subset_property,synonym_type_property,temporally related to,term replaced by,treat-xrefs-as-genus-differentia,treat-xrefs-as-is_a
http://purl.obolibrary.org/obo/PO_0006333,seed chalaza,"種子 カラザ (Japanese, exact)|calaza de la semilla (Spanish, exact)|portion of seed chalaza (exact)",A remnant of the ovular chalaza that is part of the seed.,false,,,http://purl.obolibrary.org/obo/BFO_0000004|http://purl.obolibrary.org/obo/PO_0009007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A remnant of the ovular chalaza that is part of the seed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"種子 カラザ (Japanese, exact)|calaza de la semilla (Spanish, exact)|portion of seed chalaza (exact)",,,plant_anatomy,,,,,http://purl.obolibrary.org/obo/PO_0020026,http://purl.obolibrary.org/obo/PO_0009010,,http://purl.obolibrary.org/obo/PO_0009010|http://purl.obolibrary.org/obo/PO_0020026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006333,,,,seed chalaza,,PO:0006333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025260,shoot axis procambium,"シュート軸前形成層 (Japanese, exact)|procambio del eje del epiblasto (Spanish, exact)",A portion of shoot procambium that is part of a shoot apical meristem and gives rise to the primary vascular tissue of a shoot axis.,false,,,http://purl.obolibrary.org/obo/PO_0025276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:284,A portion of shoot procambium that is part of a shoot apical meristem and gives rise to the primary vascular tissue of a shoot axis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"シュート軸前形成層 (Japanese, exact)|procambio del eje del epiblasto (Spanish, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0020148,,http://purl.obolibrary.org/obo/PO_0020148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2011-02-02T11:16:33Z,,PO:0025260,,,,shoot axis procambium,,PO:0025260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0007096,SE.03 three nodes or internodes visible stage,Zadok scale-33 (related)|3.03 3 nodes/internodes visible in soybean (related)|4.04-third node detectable in barley (related)|4.04-third node detectable in oat (related)|BBCH growth stage 33 (related)|4.04-third node detectable in wheat (related)|3.1 ear initiation/mid-whorl stage (related),"The stage at which three nodes or three internodes are visible.|A measure of vegetative growth, but leaf production is to be preferred.",false,,,http://purl.obolibrary.org/obo/PO_0007089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The stage at which three nodes or three internodes are visible.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,Zadok scale-33 (related)|3.03 3 nodes/internodes visible in soybean (related)|4.04-third node detectable in barley (related)|4.04-third node detectable in oat (related)|BBCH growth stage 33 (related)|4.04-third node detectable in wheat (related)|3.1 ear initiation/mid-whorl stage (related),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007096,,,"A measure of vegetative growth, but leaf production is to be preferred.",SE.03 three nodes or internodes visible stage,,PO:0007096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0007533,C3.3 maturation of protoxylem elements in root.,maturation of protoxylem elements in lateral root (related)|maturation of protoxylem elements in primary root (related)|maturation of protoxylem elements in crown root (related),OBSOLETE. The first protoxylem elements next to the pericycle develop secondary walls and mature.|This term has been obsoleted to keep the structure simple.,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBSOLETE. The first protoxylem elements next to the pericycle develop secondary walls and mature.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,maturation of protoxylem elements in lateral root (related)|maturation of protoxylem elements in primary root (related)|maturation of protoxylem elements in crown root (related),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007533,,,This term has been obsoleted to keep the structure simple.,C3.3 maturation of protoxylem elements in root.,true,PO:0007533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025465,secondary cell wall formation stage of secondary xylem,"二次木部の細胞壁二次壁形成段階 (Japanese, exact)|estapa de formaci&#243n de la pared secundaria celular del xilema secundario (Spanish, exact)","A cell differentiation stage of secondary xylem (PO:0025469) that occurs during the interval between the onset of secondary wall biogenesis (GO:0009834) of the cells in a portion of secondary xylem (PO:0005848) and the beginning of a cell death stage of secondary xylem (PO:0025466).|During this stage, secondary cell walls (GO:0009531) are being formed in a portion of secondary xylem tissue, preventing further expansion of the cells. This stage succeeds a cell expansion stage of secondary xylem (PO:0025464) and precedes a cell death stage of secondary xylem.",false,,,http://purl.obolibrary.org/obo/PO_0025469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:447,A cell differentiation stage of secondary xylem (PO:0025469) that occurs during the interval between the onset of secondary wall biogenesis (GO:0009834) of the cells in a portion of secondary xylem (PO:0005848) and the beginning of a cell death stage of secondary xylem (PO:0025466).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"二次木部の細胞壁二次壁形成段階 (Japanese, exact)|estapa de formaci&#243n de la pared secundaria celular del xilema secundario (Spanish, exact)",,,plant_structure_development_stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2012-03-14T02:07:50Z,,PO:0025465,,,"During this stage, secondary cell walls (GO:0009531) are being formed in a portion of secondary xylem tissue, preventing further expansion of the cells. This stage succeeds a cell expansion stage of secondary xylem (PO:0025464) and precedes a cell death stage of secondary xylem.",secondary cell wall formation stage of secondary xylem,,PO:0025465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0007120,LP.19 nineteen leaves visible stage,Stage V18 in soybean (related)|late vegetative stage of maize (related)|3.4 late vegetative in maize (related)|maize growth stage-3.4 (related)|late vegetative in maize (related)|3.04-late vegetative (related)|3.4 late vegetative stage of maize (related)|V19 in maize (related)|1.19 18th trifoliolate leaf unfolded in soybean (related),"The stage at which leaves at nineteen nodes, other than the cotyledonary node, are visible above ground.|The leaves can be a single leaf, two, or whorls of leaves at each node.",false,,,http://purl.obolibrary.org/obo/PO_0007133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The stage at which leaves at nineteen nodes, other than the cotyledonary node, are visible above ground.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,Stage V18 in soybean (related)|late vegetative stage of maize (related)|3.4 late vegetative in maize (related)|maize growth stage-3.4 (related)|late vegetative in maize (related)|3.04-late vegetative (related)|3.4 late vegetative stage of maize (related)|V19 in maize (related)|1.19 18th trifoliolate leaf unfolded in soybean (related),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007120,,,"The leaves can be a single leaf, two, or whorls of leaves at each node.",LP.19 nineteen leaves visible stage,,PO:0007120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025032,hydroid,"hydroid cell (exact)|hidroide (Spanish, exact)|ハイドロイド、仮導管状細胞 (Japanese, exact)","A native plant cell (PO:0025606) that is dead at maturity, lacks specialized wall thickenings or lignin, and has tapered ends that are thin and partially hydrolyzed.|Hydroids are water and mineral conducting cells found in bryophytes in axes and leaves in the gametophytic phase and in the seta in the sporophytic phase.",false,,,http://purl.obolibrary.org/obo/PO_0025606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:336,"A native plant cell (PO:0025606) that is dead at maturity, lacks specialized wall thickenings or lignin, and has tapered ends that are thin and partially hydrolyzed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"hydroid cell (exact)|hidroide (Spanish, exact)|ハイドロイド、仮導管状細胞 (Japanese, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0030047,,http://purl.obolibrary.org/obo/PO_0030047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2010-05-12T04:46:21Z,,PO:0025032,,,Hydroids are water and mineral conducting cells found in bryophytes in axes and leaves in the gametophytic phase and in the seta in the sporophytic phase.,hydroid,,PO:0025032,,,,,,http://purl.obolibrary.org/obo/po#Bryophytes|http://purl.obolibrary.org/obo/po#CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0007051,BO.00 booting begins stage,,Booting has just begun.|Booting is a term used specifically for grasses (Poaceae).,false,,,http://purl.obolibrary.org/obo/PO_0007014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Booting has just begun.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007051,,,Booting is a term used specifically for grasses (Poaceae).,BO.00 booting begins stage,,PO:0007051,,,,,,http://purl.obolibrary.org/obo/po#Poaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0000081,axial cell,"軸細胞 (Japanese, exact)|c&#233lula axial (Spanish, exact)","OBSOLETE. A vascular cell derived from the fusiform cambial initial and oriented with its longest diameter parallel with the main axis of stem or root.|This term was made obsolete because it is not appropriate. It is replaced by sieve element, tracheary element, and fiber cell.",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0025407|PO:0025406|PO:0000290,,,,PO_GIT:438,OBSOLETE. A vascular cell derived from the fusiform cambial initial and oriented with its longest diameter parallel with the main axis of stem or root.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"軸細胞 (Japanese, exact)|c&#233lula axial (Spanish, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0000081,,,"This term was made obsolete because it is not appropriate. It is replaced by sieve element, tracheary element, and fiber cell.",axial cell,true,PO:0000081,,,,,,http://purl.obolibrary.org/obo/po#TraitNet|http://purl.obolibrary.org/obo/po#CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025024,branch node,"枝節 (Japanese, exact)|nodo ramificado (Spanish, exact)",A shoot axis node (PO:0005004) that is part of a branch (PO:0025073).,false,,,http://purl.obolibrary.org/obo/PO_0005004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:145,A shoot axis node (PO:0005004) that is part of a branch (PO:0025073).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"枝節 (Japanese, exact)|nodo ramificado (Spanish, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0025073,,http://purl.obolibrary.org/obo/PO_0025073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2010-07-16T09:59:08Z,,PO:0025024,,,,branch node,,PO:0025024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025396,phyllome lamina,"フィロム葉身 (Japanese, exact)|filoma laminar (Spanish, exact)",A plant organ lamina (PO:0025513) that is part of a phyllome (PO:0006001).,false,,,http://purl.obolibrary.org/obo/PO_0025513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:428,A plant organ lamina (PO:0025513) that is part of a phyllome (PO:0006001).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"フィロム葉身 (Japanese, exact)|filoma laminar (Spanish, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0006001,,http://purl.obolibrary.org/obo/PO_0006001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2012-01-19T12:56:11Z,,PO:0025396,,,,phyllome lamina,,PO:0025396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025237,leaf guard cell,"葉孔辺細胞 (Japanese, exact)|c&#233lula guardiana de la hoja (Spanish, exact)","A phyllome guard cell that is part of a leaf stomatal complex.|If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025) or non-vascular leaf (PO:0025075), depending on the species. All annotations for angiosperms, gymnosperms, and pteridophytes should go to vascular leaf and all annotations for bryophytes should go to non-vascular leaf.",false,,,http://purl.obolibrary.org/obo/PO_0025236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A phyllome guard cell that is part of a leaf stomatal complex.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"葉孔辺細胞 (Japanese, exact)|c&#233lula guardiana de la hoja (Spanish, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0025183,,http://purl.obolibrary.org/obo/PO_0025183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2010-12-29T01:44:27Z,,PO:0025237,,,"If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025) or non-vascular leaf (PO:0025075), depending on the species. All annotations for angiosperms, gymnosperms, and pteridophytes should go to vascular leaf and all annotations for bryophytes should go to non-vascular leaf.",leaf guard cell,,PO:0025237,,,,,,http://purl.obolibrary.org/obo/po#CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0000065,phloem pole pericycle cell,"c&#233lula del polo floem&#225tico del periciclo (Spanish, exact)|師部極内鞘細胞 (Japanese, exact)",A pericycle cell that is adjacent to the protophloem of a vascular bundle.|Phloem pole pericycle cells are cells in the pericycle that are adjacent to the protophloem pole of a vascular bundle. Pericycle cells that are adjacent to other phloem cells in the vascular bundle are not considered phloem pole pericycle cells. Phloem pole pericycle cells are distinct from xylem pole pericycle cells in that they display cytoplasmic characteristics of a more differentiated status.,false,,,http://purl.obolibrary.org/obo/PO_0025261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:229,A pericycle cell that is adjacent to the protophloem of a vascular bundle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c&#233lula del polo floem&#225tico del periciclo (Spanish, exact)|師部極内鞘細胞 (Japanese, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2011-02-02T11:55:06Z,,PO:0000065,,,Phloem pole pericycle cells are cells in the pericycle that are adjacent to the protophloem pole of a vascular bundle. Pericycle cells that are adjacent to other phloem cells in the vascular bundle are not considered phloem pole pericycle cells. Phloem pole pericycle cells are distinct from xylem pole pericycle cells in that they display cytoplasmic characteristics of a more differentiated status.,phloem pole pericycle cell,,PO:0000065,,,,,,http://purl.obolibrary.org/obo/po#CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0009002,plant cell,"cell (broad)|植物細胞 (Japanese, exact)|c&#233lula vegetal (Spanish, exact)","A cell which is a plant structure (PO:0009011).|Applies to cells that are living or dead at maturity (e.g., fiber cell or tracheid) and includes any external encapsulating structures (if present) such as the plasma membrane and the plant-type cell wall. Definition of cell GO:0005623: ""The basic structural and functional unit of all organisms. Includes the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope"". GO:0009505. Definition of plant-type cell wall (GO:0009505): A more or less rigid structure lying outside the cell membrane of a cell and composed of cellulose and pectin and other organic and inorganic substances, synonym; exact: cellulose and pectin-containing cell wall.",false,,,http://purl.obolibrary.org/obo/PO_0009011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:56|GO:0005623,A cell which is a plant structure (PO:0009011).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cell (broad),"植物細胞 (Japanese, exact)|c&#233lula vegetal (Spanish, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0009002,,,"Applies to cells that are living or dead at maturity (e.g., fiber cell or tracheid) and includes any external encapsulating structures (if present) such as the plasma membrane and the plant-type cell wall. Definition of cell GO:0005623: ""The basic structural and functional unit of all organisms. Includes the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope"". GO:0009505. Definition of plant-type cell wall (GO:0009505): A more or less rigid structure lying outside the cell membrane of a cell and composed of cellulose and pectin and other organic and inorganic substances, synonym; exact: cellulose and pectin-containing cell wall.",plant cell,,PO:0009002,,,,,,http://purl.obolibrary.org/obo/po#TraitNet|http://purl.obolibrary.org/obo/po#reference|http://purl.obolibrary.org/obo/po#CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0006461,PO_0006461,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006461,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0020025,,
http://purl.obolibrary.org/obo/PO_0000034,vascular system,"vasculature (exact)|sistema vascular (Spanish, exact)|維管束系 (Japanese, exact)","A maximal portion of vascular tissue (PO:0009015) in a whole plant (PO:0000003), collective plant structure (PO:0025497), multi-tissue plant structure (PO:0025496), or cardinal part of multi-tissue plant structure (PO:0025498).|A vascular system consist of the totality of the portions of vascular tissue in their specific arrangement in a plant structure. May include other portions of plant tissue or plant cells (PO:0009002) of other types, such as parenchyma (PO:0005421) or fiber cells (PO:0025407).",false,,,http://purl.obolibrary.org/obo/BFO_0000002|http://purl.obolibrary.org/obo/PO_0009015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:50,"A maximal portion of vascular tissue (PO:0009015) in a whole plant (PO:0000003), collective plant structure (PO:0025497), multi-tissue plant structure (PO:0025496), or cardinal part of multi-tissue plant structure (PO:0025498).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vasculature (exact)|sistema vascular (Spanish, exact)|維管束系 (Japanese, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0000003,,http://purl.obolibrary.org/obo/PO_0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0000034,,,"A vascular system consist of the totality of the portions of vascular tissue in their specific arrangement in a plant structure. May include other portions of plant tissue or plant cells (PO:0009002) of other types, such as parenchyma (PO:0005421) or fiber cells (PO:0025407).",vascular system,,PO:0000034,,,,,,http://purl.obolibrary.org/obo/po#TraitNet,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0028002,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0006433,PO_0006433,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006433,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0009037,,
http://purl.obolibrary.org/obo/PO_0008007,nucellar projection,"proyecci&#243n nucelar (Spanish, exact)|珠心突起 (Japanese, exact)|<new synonym> (related)",A portion of plant tissue (PO:0009007) that is the morphologically distinct portion of the nucellus overlying the vascular strands in the grass caryopsis.,false,,,http://purl.obolibrary.org/obo/PO_0009007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A portion of plant tissue (PO:0009007) that is the morphologically distinct portion of the nucellus overlying the vascular strands in the grass caryopsis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"proyecci&#243n nucelar (Spanish, exact)|珠心突起 (Japanese, exact)",,,plant_anatomy,<new synonym> (related),,,,,http://purl.obolibrary.org/obo/PO_0020020,,http://purl.obolibrary.org/obo/PO_0020020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0008007,,,,nucellar projection,,PO:0008007,,,,,,http://purl.obolibrary.org/obo/po#Poaceae|http://purl.obolibrary.org/obo/po#Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025189,petiole stomatal complex,"complejo estom&#225tico del pec&#237olo (Spanish, exact)|petiole epidermis stomatal complex (exact)|葉柄 気孔装置 (Japanese, exact)|petiole epidermal stomatal complex (exact)",A leaf stomatal complex that is part of a petiole.,false,,,http://purl.obolibrary.org/obo/PO_0025183|http://purl.obolibrary.org/obo/PO_0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A leaf stomatal complex that is part of a petiole.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"complejo estom&#225tico del pec&#237olo (Spanish, exact)|petiole epidermis stomatal complex (exact)|葉柄 気孔装置 (Japanese, exact)|petiole epidermal stomatal complex (exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2010-12-09T11:49:35Z,,PO:0025189,,,,petiole stomatal complex,,PO:0025189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0006041,petal epidermis,"花弁表皮 (Japanese, exact)|epidermis del p&#233talo (Spanish, exact)",A portion of phyllome epidermis (PO:0025157) that is part of a petal (PO:0009032).,false,,,http://purl.obolibrary.org/obo/PO_0025157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A portion of phyllome epidermis (PO:0025157) that is part of a petal (PO:0009032).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"花弁表皮 (Japanese, exact)|epidermis del p&#233talo (Spanish, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0009032,,http://purl.obolibrary.org/obo/PO_0009032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006041,,,,petal epidermis,,PO:0006041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
