S2_9;pgm;5;4;Milieu_4
S2_10;pgm;5;4;Milieu_4
S2_11;pgm;3;2;Milieu_4
S2_12;pgm;1;1;Milieu_4
S2_13;pgm;3;2;Milieu_4
S2_14;pgm;7;3;Milieu_4
S2_15;pgm;9;8;Milieu_4
S2_16;pgm;9;8;Milieu_4
S2_17;pgm;9;8;Milieu_4
S2_18;pgm;9;8;Milieu_4
S2_19;pgm;9;8;Milieu_4
S2_20;pgm;9;8;Milieu_4
S2_21;pgm;9;8;Milieu_4
S2_22;pgm;9;8;Milieu_4
T1_1;pgm;3;1;Milieu_5
T1_2;pgm;5;1;Milieu_5
T1_3;pgm;7;1;Milieu_5
T1_4;pgm;9;2;Milieu_5
T1_5;pgm;10;1;Milieu_5
T1_6;pgm;11;1;Milieu_5
T1_7;pgm;9;2;Milieu_5
T1_8;pgm;8;1;Milieu_5
T1_9;pgm;6;1;Milieu_5
T1_10;pgm;4;1;Milieu_5
T1_11;pgm;2;1;Milieu_5
T1_12;pgm;1;1;Milieu_5
T2_1;pgm;3;1;Milieu_5
T2_2;pgm;7;1;Milieu_5
T2_3;pgm;8;1;Milieu_5
T2_4;pgm;10;1;Milieu_5
T2_5;pgm;14;4;Milieu_5
T2_6;pgm;14;4;Milieu_5
T2_7;pgm;14;4;Milieu_5
T2_8;pgm;12;1;Milieu_5
T2_9;pgm;11;2;Milieu_5
T2_10;pgm;13;1;Milieu_5
T2_11;pgm;14;4;Milieu_5
T2_12;pgm;15;1;Milieu_5
T2_13;pgm;16;1;Milieu_5
T2_14;pgm;9;1;Milieu_5
T2_15;pgm;6;1;Milieu_5
T2_16;pgm;5;1;Milieu_5
T2_17;pgm;4;1;Milieu_5
T2_18;pgm;2;1;Milieu_5
T2_19;pgm;1;1;Milieu_5
T2_20;pgm;11;2;Milieu_5
