Class ID;Definitions;decreased_in_magnitude_relative_to;functionally related to
http://purl.obolibrary.org/obo/PATO_0001553;A sensitivity of occurrent to oxygen which is higher than normal or average.;;
http://purl.obolibrary.org/obo/PATO_0001570;A quality of a process inhering in a bearer by virtue of the bearer's having fewer processual parts.;;
http://purl.obolibrary.org/obo/PATO_0000402;A branchiness quality inhering in a bearer by virtue of the bearer's having branches.;;
http://purl.obolibrary.org/obo/PATO_0001313;A variability quality inhering in a bearer by virtue of the bearer's lacking or not exhibiting variation of temperature.;;
http://purl.obolibrary.org/obo/PATO_0002354;A quality of an physical object that is currently realizing one of its functions.;;
http://purl.obolibrary.org/obo/PATO_0002337;A spheroid quality inhering in a bearer by virtue of the bearer's exhibiting a continuous convex surface with an axis of symmetry and one axis longer than the other; characterized with an egg-shaped form crossed with a lance-head shaped form.;;
http://purl.obolibrary.org/obo/PATO_0001910;A surface feature shape quality inhering in a bearer by virtue of the bearer's one part being layered over another connected part.;;
http://purl.obolibrary.org/obo/PATO_0002117;A morphology quality inhering in a bearer by virtue of the bearer's exhbiting the morphological characteristics of a gland.;;
http://purl.obolibrary.org/obo/PATO_0002371;A viviparous organism having given birth one time.;;
http://purl.obolibrary.org/obo/PATO_0002244;A flow rate quality inhering in a substance by virtue of the mass of substance which passes through a given surface per unit time.;;
http://purl.obolibrary.org/obo/PATO_0002227;A concave 3-D shape quality inhering in a bearer by virtue of the bearer's shape form resembling the shape of a cup.;;
http://purl.obolibrary.org/obo/PATO_0001800;A composition quality inhering in an bearer by virtue of the quantities or relative ratios of water of the inhering entity.;;
http://purl.obolibrary.org/obo/PATO_0000599;A width which is relatively small.;;
http://purl.obolibrary.org/obo/PATO_0001428;A concentration quality inhering in a medium by virtue of the bearer's tendency to hydronate a specific reference base.;;
http://purl.obolibrary.org/obo/PATO_0045056;An anterior-posterior diameter which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0045039;A degree of pigmentation quality which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0045073;A quality of aprocess that has a value that is normal or average.;;
http://purl.obolibrary.org/obo/PATO_0015027;An increase in stability.;;
http://purl.obolibrary.org/obo/PATO_0000062;A sleep quality defined by the mathematic properties of the relative time frames of the sleep cycle.;;
http://purl.obolibrary.org/obo/PATO_0000773;A discrimination quality in a bearer by virtue of the bearer's liking a perceived stimulus.;;
http://purl.obolibrary.org/obo/PATO_0000516;A quality inhering in a bearer by virtue of the bearer's having sensitivity toward an external stimulus.;;
http://purl.obolibrary.org/obo/PATO_0000609;A morphological quality inhering in a bearer by virtue of the bearer's affording not completed blocked passage or view.;;
http://purl.obolibrary.org/obo/PATO_0000626;A positional quality inhering in a bearer by virtue of the bearer's being moved or displaced to one side so as to make lateral.;;
http://purl.obolibrary.org/obo/PATO_0002139;A physical quality inhering in a bearer by virtue of the bearer being suitable for use as food.;;
http://purl.obolibrary.org/obo/PATO_0001667;An attachment quality inhering in a bearer by virtue of the bearer's connection or association with another entity.;;
http://purl.obolibrary.org/obo/PATO_0001447;A composition quality inhering in an bearer by virtue of the bearer's being encrusted or impregnated with calcium carbonate (CHEBI:3311).;;
http://purl.obolibrary.org/obo/PATO_0002488;Overlap with quality inhering in a bearer by virtue of the bearer's being positioned over another entity so as to cover some portion of it.;;
http://purl.obolibrary.org/obo/PATO_0060002;A quality inhering in a bearer by virtue of the bearer's being present in males and absent from females in members of the same species.;;
http://purl.obolibrary.org/obo/PATO_0001333;A quality of a process which ends later than the natural end time.;;
http://purl.obolibrary.org/obo/PATO_0001350;A physical quality inhering in a bearer by virtue of the rate of change of the bearer's angular velocity.;;
http://purl.obolibrary.org/obo/PATO_0002281;A cuscpidate quality inhering in a bearer by virtue of the bearer possessing two cusps.;;
http://purl.obolibrary.org/obo/PATO_0001710;A size quality inhering in an bearer by virtue of the bearer's extension in three dimensions.;;
http://purl.obolibrary.org/obo/PATO_0015013;The degree to which the bearer is exposed to visible light.;;
http://purl.obolibrary.org/obo/PATO_0015030;A shape that ineres in a bearer by virtue of the bearer's mass being distributed in a feather-like fashion.;;
http://purl.obolibrary.org/obo/PATO_0001930;A quality inhering in a bearer by virtue the bearer's having or exhibiting variation its shape.;;
http://purl.obolibrary.org/obo/PATO_0002391;A shape quality inhering in a bearer by virtue of the bearer's having three rays or radiating branches.;;
http://purl.obolibrary.org/obo/PATO_0002171;A shape quality inhering in a bearer by virtue of the bearer's being split on two side.;;
http://purl.obolibrary.org/obo/PATO_0002024;A positional quality inhering in a bearer by virtue of the bearer's location of features or characteristics along the anterior-posterior axis.;;
http://purl.obolibrary.org/obo/PATO_0002007;A complete three dimensional shape in which for every line connecting pair of points on the object is within the object. Or: a shape lacking cavities. Contrast: concave.|Use this term or an is_a child of this term when the entire shape of the object is known.;;
http://purl.obolibrary.org/obo/PATO_0002511;A shape quality inhering in a bearer by virtue of the bearer's similarity to the appearance of a cane.;;
http://purl.obolibrary.org/obo/PATO_0001952;A spatial quality inhering in a bearer by virtue of the bearer's being arranged in two opposite rows (and hence in the same plane).;;
http://purl.obolibrary.org/obo/PATO_0000396;An intensity which is extremely bad or unpleasant in type or degree or effect or force.;;
http://purl.obolibrary.org/obo/PATO_0002401;characterised by an unidentifiable pattern.;;
http://purl.obolibrary.org/obo/PATO_0002162;A concave quality inhering in a bearer by virtue of the bearer's forming or resembling an arch of an increased apical height.;;
http://purl.obolibrary.org/obo/PATO_0002272;A spatial quality inhering in a bearer by virtue of the bearer's being located at the same continuous distance relative to another object.;;
http://purl.obolibrary.org/obo/PATO_0015017;A physical quality inhering in an entity by virtue of a portion of the bearer's molecular or polymolecular constituents present in one phase being dispersed in a portion of the bearer's constituents present in another phase.;;
http://purl.obolibrary.org/obo/PATO_0001787;A curvature quality inhering in a bearer by virtue of the bearer's being curved around an axis.;;
http://purl.obolibrary.org/obo/PATO_0001897;"A structure quality inhering in a bearer by virtue of the bearer's having a three dimensional space surrounded by one or more anatomical structures and containing one or more anatomical substances.|See GO term: GO:0031974 membrane-enclosed lumen [DEF:""The enclosed volume within a sealed membrane or between two sealed membranes""].";;
http://purl.obolibrary.org/obo/PATO_0001580;A contractility which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0001690;A contractility quality inhering in a bearer by virtue of the bearer's ability of contracting or being contracted.|This refers to the disposition of the bearer.;;
http://purl.obolibrary.org/obo/PATO_0002502;An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed transversely.;;
http://purl.obolibrary.org/obo/PATO_0001657;A osmolarity which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0000387;A hardness quality of giving little resistance to pressure.;;
http://purl.obolibrary.org/obo/PATO_0045047;A resistance to a stimulus which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0045064;A strength which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0002254;A quality inhering in a bearer by virtue of the bearer's surface becoming more extended in a plane.|Becoming flat but not necessarily completely flat.;;
http://purl.obolibrary.org/obo/PATO_0001903;A directional quality inhering in a bearer by virtue of the bearer's having two directions.;;
http://purl.obolibrary.org/obo/PATO_0001920;A positional quality inhering in a bearer by virtue of the bearer's being positioned towards the abdomen of an organism.;;
http://purl.obolibrary.org/obo/PATO_0005004;A shape that is almost an ellipse.;;
http://purl.obolibrary.org/obo/PATO_0002381;A composition quality inhering in an bearer by virtue of the presence of long chain aliphatic lipids on the surface of an organism.;;
http://purl.obolibrary.org/obo/PATO_0002364;A quality inhering in a bearer by virtue of the bearer's length being notably lower than its width.;;
http://purl.obolibrary.org/obo/PATO_0001306;A temperature which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0000764;A behavioral quality inhering in a bearer by virtue of the bearer's receiving or being subjected to an action without responding or initiating an action in return.;;
http://purl.obolibrary.org/obo/PATO_0000617;A shape quality inhering in a bearer by virtue of the bearer's having one or more angle(s) in its length.;;
http://purl.obolibrary.org/obo/PATO_0002271;An accumulation which is relative low.;;
http://purl.obolibrary.org/obo/PATO_0000300;A mobility quality inhering in a bearer by virtue of the bearer's being incapable to move freely.;;
http://purl.obolibrary.org/obo/PATO_0001438;A attachment quality inhering in a bearer by virtue of the bearer's having or being supported by a pedicel or pedicle.;;
http://purl.obolibrary.org/obo/PATO_0000386;A hardness quality of being rigid and resistant to pressure.;;
http://purl.obolibrary.org/obo/PATO_0002496;An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed dorsolaterally.;;
http://purl.obolibrary.org/obo/PATO_0001341;A S. cerevisiae mating type cells that secrete a pheromone that in alpha haploids stimulates processes that lead to mating.;;
http://purl.obolibrary.org/obo/PATO_0002245;A force which relative high.;;
http://purl.obolibrary.org/obo/PATO_0001801;A composition quality inhering in an bearer by virtue of the reduction in amount of water the bearer contains.;;
http://purl.obolibrary.org/obo/PATO_0002262;A quality inhering in a protein or a molecule by virtue of the addition of a phosphate (PO4) group to the bearer.;;
http://purl.obolibrary.org/obo/PATO_0002355;A quality of a physical object that is currently realizing none of its functions.;;
http://purl.obolibrary.org/obo/PATO_0001911;A behavioral quality inhering in a bearer by virtue of the bearer's exhibiting movement in a circular course.;;
http://purl.obolibrary.org/obo/PATO_0002372;A viviparous organism that has given birth five or more times.;;
http://purl.obolibrary.org/obo/PATO_0001314;A variability quality inhering in a bearer by virtue of the bearer's having or exhibiting variation of temperature.;;
http://purl.obolibrary.org/obo/PATO_0001331;An odor quality inhering in a bearer by virtue of the bearer's having odour.;;
http://purl.obolibrary.org/obo/PATO_0002152;A curvature quality inhering in a bearer by virtue of the bearer's being curved outwards from the side.;;
http://purl.obolibrary.org/obo/PATO_0002135;A duration quality of a process inhering in a bearer by virtue of the bearer's delay to complete the closure of the opening of an anatomical entity.;;
http://purl.obolibrary.org/obo/PATO_0002005;Surface shape that refers to the inward or outward curvature of the surface.;;
http://purl.obolibrary.org/obo/PATO_0000060;A spatial quality inhering in a bearer by virtue of the bearer's exhibiting repetition of placement of its parts.;;
http://purl.obolibrary.org/obo/PATO_0000043;A quality of a physical entity inhering in a bearer by virtue of whether the bearer's molecules are being perceived by a taste and odorant receptors.;;
http://purl.obolibrary.org/obo/PATO_0000403;A concave quality inhering in a bearer by virtue of the bearer's resembling a groove or fissure.;;
http://purl.obolibrary.org/obo/PATO_0045037;A quality inhering in a bearer by virtue of the bearer's being phosphorylated to a normal or average extent.;;
http://purl.obolibrary.org/obo/PATO_0015008;A quality inhering in a bearer by virtue of the extent to which the bearer is capable of being stretched or swollen.;;
http://purl.obolibrary.org/obo/PATO_0001778;A strength which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0001795;A coiling which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0001888;A quality of a liquid inhering in a bearer by virtue of the bearer's ability to mix with (dissolve in) another liquid.;;
http://purl.obolibrary.org/obo/PATO_0001461;A physical quality inhering in a liquid by virtue of the bearer's ability to attraction of molecules at its surface as a result of unbalanced molecular cohesive forces.;;
http://purl.obolibrary.org/obo/PATO_0001571;A size quality inhering in a bearer by virtue of the bearer's being made wider or larger in all dimensions.;;
http://purl.obolibrary.org/obo/PATO_0001681;A physical quality that inheres in a homogeneous substance containing 6.02 x 1023 atoms or molecules.;;
http://purl.obolibrary.org/obo/PATO_0001538;A solubility quality inhering in a substance by virtue of the bearer's inability of a substance to dissolve in a liquid.;;
http://purl.obolibrary.org/obo/PATO_0001648;An 1-D extent quality which is equal to the length of the closed curve of a circle.;;
http://purl.obolibrary.org/obo/PATO_0045028;A male fertility which is relatively normal or average.;;
http://purl.obolibrary.org/obo/PATO_0002345;A convex 3-D shape quality inhering in a bearer by virtue of the bearer's having a quadric surface in three dimensions obtained by rotating less than half of a circular arc about an axis passing through the endpoints of the arc;;
http://purl.obolibrary.org/obo/PATO_0002328;An angle which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0002362;A tendency which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0002011;A structural quality which is held by a bearer when the latter's disposition the presence of abnormally proliferating masses of cells.;;
http://purl.obolibrary.org/obo/PATO_0001562;A mass which is lower than normal or average.;;
http://purl.obolibrary.org/obo/PATO_0000273;A reproductive quality inhering in an organism or population by virtue of the bearer's potential reproductive capacity ad measured by the number of gametes.;;
http://purl.obolibrary.org/obo/PATO_0000383;A biological sex quality inhering in an individual or a population that only produces gametes that can be fertilised by male gametes.;;
http://purl.obolibrary.org/obo/PATO_0045060;A volume which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0002236;Shape quality inhering in a bearer by virtue of the bearer's being shaped like a wing.;;
http://purl.obolibrary.org/obo/PATO_0001902;A directional quality inhering in a bearer by virtue of the bearer's having one direction only.;;
http://purl.obolibrary.org/obo/PATO_0001322;An angle which is 180 degrees to another entity.|TODO: decide on correct parentage.;;
http://purl.obolibrary.org/obo/PATO_0001305;A temperature which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0002126;A quality inhering in a bearer by virtue of the bearer's containing bone.;;
http://purl.obolibrary.org/obo/PATO_0002143;;;
http://purl.obolibrary.org/obo/PATO_0001654;An alignment quality inhering in a bearer by virtue of the bearer's being in a improper spatial positioning with respect to an additional entity.;;
http://purl.obolibrary.org/obo/PATO_0001671;A distribution which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0001561;A quality of a process inhering in a bearer by virtue of the bearer's having additional processual parts.;;
http://purl.obolibrary.org/obo/PATO_0002492;An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed anterolaterally.;;
http://purl.obolibrary.org/obo/PATO_0000998;A viscosity quality inhering in a bearer by virtue of the bearer's having viscosity.;;
http://purl.obolibrary.org/obo/PATO_0001921;A positional quality inhering in a bearer by virtue of the bearer's being positioned towards the front of an organism.;;
http://purl.obolibrary.org/obo/PATO_0002382;A waxiness which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0005018;A quality inhering in a bearer by virtue of the bearer's being compressed from the side facing the midline of the jaw to the side opposite the midline.;;
http://purl.obolibrary.org/obo/PATO_0045082;A waxiness which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0045065;A fatigability which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0045048;A sensitivity to irradiation which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0000461;A quality inhering in a bearer by virtue of the bearer's exhibiting no deviation from normal or average.;;
http://purl.obolibrary.org/obo/PATO_0000911;A rate which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0001342;A S. cerevisiae mating type.;;
http://purl.obolibrary.org/obo/PATO_0015018;A physical quality inhering in an entity by virtue of the bearer's solid or liquid constituents being suspended in a gas.;;
http://purl.obolibrary.org/obo/PATO_0005019;A curvature quality inhering in a bearer by virtue of the bearer's being curved towards the tongue.;;
http://purl.obolibrary.org/obo/PATO_0002290;;;
http://purl.obolibrary.org/obo/PATO_0002016;;;
http://purl.obolibrary.org/obo/PATO_0002033;A reflective quality that is the light scattering occurring at wide angle (around 90 degrees) to the incident beam.;;
http://purl.obolibrary.org/obo/PATO_0001658;A rotatiotion quality inhering in a bearer by virtue of being rotated towards the back or upper surface of an organism.;;
http://purl.obolibrary.org/obo/PATO_0002410;A colour that is very pale yellowish brown.;;
http://purl.obolibrary.org/obo/PATO_0002503;An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed posterolaterally.;;
http://purl.obolibrary.org/obo/PATO_0002520;A shape quality inhering in a bearer by virtue of the bearer being shaped like a scute or an osteoderm.;;
http://purl.obolibrary.org/obo/PATO_0002630;An occurrence quality inhering in a bearer by virtue of the bearer's having a course that occurs occasionally.;;
http://purl.obolibrary.org/obo/PATO_0001153;A quality inhering in a bearer by virtue of the bearer's lacking susceptibilty toward an external stimulus.;;
http://purl.obolibrary.org/obo/PATO_0001816;A fatigability which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0015009;A quality inhering in air by virtue of the partial pressure exerted by the bearer's water vapour content.;;
http://purl.obolibrary.org/obo/PATO_0001833;A male fertility which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0045055;A diameter which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0045038;A photosensitivity which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0002184;Cyclic cyclicity inheres in a molecule when the atoms of the molecule do contain at least one cycle in the atom-atom connection paths (through bonds).;;
http://purl.obolibrary.org/obo/PATO_0002167;A protruding quality inhering in a bearer by virtue of the bearer's bodily structure that has protruded out of the surface or boundary of another entity.;;
http://purl.obolibrary.org/obo/PATO_0001723;A female receptivity which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0001706;A behavioral quality inhering in a bearer by virtue of the bearer's disposition to lack activity.;;
http://purl.obolibrary.org/obo/PATO_0000044;A physical quality which inheres in a bearer by virtue of the number of the bearer's repetitive actions in a particular time.;;
http://purl.obolibrary.org/obo/PATO_0001332;A morphology quality inhering in a bearer by virtue of the bearer's lack of distinct morphology.;;
http://purl.obolibrary.org/obo/PATO_0001315;A temperature which is increased by a low degree.;;
http://purl.obolibrary.org/obo/PATO_0001205;A surface feature shape quality inhering in a bearer by virtue of the bearer's having toothlike projections in the margin.;;
http://purl.obolibrary.org/obo/PATO_0002507;A composition quality inhering in a bearer by virtue of the bearer's consisting of keratin.;;
http://purl.obolibrary.org/obo/PATO_0002153;A curvature quality inhering in a bearer by virtue of the bearer's being curved outwards the front of an organism.;;
http://purl.obolibrary.org/obo/PATO_0002170;A shape quality inhering in a bearer by virtue of the bearer's being split asymmetrically on one side.;;
http://purl.obolibrary.org/obo/PATO_0002263;A quality inhering in a protein or a molecule by virtue of the bearer's lacking a phosphate (PO4) group.;;
http://purl.obolibrary.org/obo/PATO_0002280;A structural quality inhering in a bearer by virtue of the bearer's possessing a broad surface in articulation with another entity.;;
http://purl.obolibrary.org/obo/PATO_0002373;A positional quality inhering in a bearer by virtue of the bearer's location of features or characteristics along the mediolateral axis.;;
http://purl.obolibrary.org/obo/PATO_0002390;A length quality which is equal to the length of any straight line segment that passes from the center of a circle to any endpoint on the circular boundary. The radius is half of the diameter.;;
http://purl.obolibrary.org/obo/PATO_0001802;A pattern quality inhering in a bearer by virtue of the bearer's not being compact or dense in arrangement.;;
http://purl.obolibrary.org/obo/PATO_0005009;A 3-D shape inhering in a bearer by virtue of the bearer's having an entity in the form of a molar tooth.;;
http://purl.obolibrary.org/obo/PATO_0000058;A physical quality inhering in a bearer by virtue of the bearer's molecules being are aerially dispersed and perceived by an odorant receptor.;;
http://purl.obolibrary.org/obo/PATO_0000769;A coordination quality of inhering in a bearer by virtue of the bearer's having skillful and effective interaction of movement.;;
http://purl.obolibrary.org/obo/PATO_0001476;A positional which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0001493;This term will be obsoleted; Use GO:growth and PATO:rate.;;
http://purl.obolibrary.org/obo/PATO_0002023;A positional quality inhering in a bearer by virtue of the bearer's location of features or characteristics along an apical-basal axis.;;
http://purl.obolibrary.org/obo/PATO_0001236;A quality which inheres in an process.|See comments of relational quality of a physical entity.;;
http://purl.obolibrary.org/obo/PATO_0001329;A flavor quality inhering in a bearer by virtue of the bearer's having flavour.;;
http://purl.obolibrary.org/obo/PATO_0001346;A S. pombe mating type determined by the mat1-Pc and mat1-Pi on the mat1 locus.;;
http://purl.obolibrary.org/obo/PATO_0002510;A concave 3-D shape quality inhering in a bearer by virtue of the bearer being divided into multiple parts.;;
http://purl.obolibrary.org/obo/PATO_0001980;A shape quality inhering in a bearer by virtue of the bearer's having distinct parts arising from a common point or center.;;
http://purl.obolibrary.org/obo/PATO_0001963;A curled quality inhering in a bearer by virtue of the bearer's edges of its surface being rolled backwards spirally on each side.;;
http://purl.obolibrary.org/obo/PATO_0001916;A spatial quality inhering in a bearer by virtue of the bearer's being located toward the rear and upper surface of an organism relative to another entity.;;
http://purl.obolibrary.org/obo/PATO_0002377;A structure quality inhering in a bearer by virtue of the bearer's being not filed with air.;;
http://purl.obolibrary.org/obo/PATO_0001319;A discrimination quality in a bearer by virtue of the bearer's being capable of perceiving differences between two or more stimuli.;;
http://purl.obolibrary.org/obo/PATO_0001806;A sensitivity quality inhering in a bearer by virtue of the bearer's exposure to radiation.;;
http://purl.obolibrary.org/obo/PATO_0002267;;;
http://purl.obolibrary.org/obo/PATO_0001672;A distribution which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0000999;A quality of a single process inhering in a bearer by virtue of the bearer's successive change from one thing or state to another and back again.;;
http://purl.obolibrary.org/obo/PATO_0001714;A diameter which is relatively large.;;
http://purl.obolibrary.org/obo/PATO_0000645;A decreased size quality inhering in a bearer by virtue of the bearer's exhibiting reduced number of cells within an organ or tissue.;;
http://purl.obolibrary.org/obo/PATO_0000628;A positional quality inhering in a bearer by virtue the bearer's being changed in abnormal position.;;
http://purl.obolibrary.org/obo/PATO_0001466;A curvature quality inhering in a bearer by virtue of the bearer's being curved towards the front of an organism.;;
http://purl.obolibrary.org/obo/PATO_0001576;A pressure which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0001593;A curvature which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0001686;A magnetic quality inhering in a bearer by virtue of the bearer's inability to exert magnitism.;;
http://purl.obolibrary.org/obo/PATO_0001953;A pattern quality inhering in a bearer by virtue of the bearer's consisting of paired parts that alternately cross each other.;;
http://purl.obolibrary.org/obo/PATO_0001970;A branched quality inhering in a bearer by virtue of the bearer's having secondary branches joined together in a series of prominent arches.;;
http://purl.obolibrary.org/obo/PATO_0005023;An orientation quality inhering in a bearer by virtue of the bearer having a position that is in the parasagittal plane.;;
http://purl.obolibrary.org/obo/PATO_0000039;A physical quality inhering in a bearer by virtue of the bearer's orientation in space.|TODO: consider merging with angular placement.;;
http://purl.obolibrary.org/obo/PATO_0000056;An organismal quality inhering in a bearer by virtue of the bearer's disposition to synthesize a particular organic compound required for its growth.;;
http://purl.obolibrary.org/obo/PATO_0000619;A positional quality inhering in a bearer by virtue of the bearer's being overfilled.;;
http://purl.obolibrary.org/obo/PATO_0000636;A ventralized quality inhering in a bearer by virtue of the bearer's gross morphology containing only what are normally ventral structures.;;
http://purl.obolibrary.org/obo/PATO_0002020;Pink color having high brightness and low saturation.;;
http://purl.obolibrary.org/obo/GO_0003824;;;
http://purl.obolibrary.org/obo/PATO_0001457;A quality of a process inhering in bearer by virtue of the bearer's disposition to respond to stimulation.;;
http://purl.obolibrary.org/obo/PATO_0001474;An oriented quality inhering in a bearer by virtue of the bearer's axis being positioned forward.;;
http://purl.obolibrary.org/obo/PATO_0001584;A variability which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0001567;A spatial pattern inhering in a bearer by virtue of the bearer's not being spread out or scattered about or divided up.;;
http://purl.obolibrary.org/obo/PATO_0001250;A color consisting of green hue and high brightness.;;
http://purl.obolibrary.org/obo/PATO_0001961;A structural quality inhering in a bearer by virtue of the bearer's touching another entity.;;
http://purl.obolibrary.org/obo/PATO_0001944;A color consisting of yellow and orange hue.;;
http://purl.obolibrary.org/obo/PATO_0001907;A surface feature shape quality inhering in a bearer by virtue of the bearer's being like the surface of a compact mass of grapes.;;
http://purl.obolibrary.org/obo/PATO_0002181;A positional quality inhering in a bearer by virtue the bearer's being changed in position.;;
http://purl.obolibrary.org/obo/PATO_0002148;A virulence that is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0002258;A shape quality inhering in a bearer by virtue of the bearer's having a point.;;
http://purl.obolibrary.org/obo/PATO_0001659;A rotation quality inhering in a bearer by virtue of being rotated towards the abdomen of an organism.;;
http://purl.obolibrary.org/obo/PATO_0002411;A color consisting of yellow and brown hue.;;
http://purl.obolibrary.org/obo/PATO_0002521;A shape quality inhering in a bearer by virtue of the bearer's similarity to the appearance of a funnel.;;
http://purl.obolibrary.org/obo/PATO_0001566;A spatial pattern inhering in a bearer by virtue of the bearer's being spread out or scattered about or divided up.;;
http://purl.obolibrary.org/obo/PATO_0001549;A sensitivity toward an external stimulus which is higher than normal/average.;;
http://purl.obolibrary.org/obo/PATO_0001676;An efficiency which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0002051;An occurrence which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0002034;A shape quality inhering in a bearer by virtue of the bearer's being unseparated into parts or divisions.;;
http://purl.obolibrary.org/obo/PATO_0002497;An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed laterally.;;
http://purl.obolibrary.org/obo/PATO_0000186;An organismal quality inhering in a bearer by virtue of the bearer's behavior aggregate of the responses or reactions or movements in a given situation.;;
http://purl.obolibrary.org/obo/PATO_0002277;A quality of certain surfaces which appear to change colour as the angle of view changes.;;
http://purl.obolibrary.org/obo/PATO_0001926;A fluorescence which is higher than normal.;;
http://purl.obolibrary.org/obo/PATO_0002387;Extremely acute and aggressive onset of a pathological process.;;
http://purl.obolibrary.org/obo/PATO_0001494;This term will be obsoleted; Use GO:growth and PATO:rate.;;
http://purl.obolibrary.org/obo/PATO_0000470;An amount which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0000453;A pilosity quality inhering in a bearer by virtue of the bearer's lack of hairs or bristles.;;
http://purl.obolibrary.org/obo/PATO_0000690;A quality of a single process inhering in a bearer by virtue of the bearer's being marked by breaks or interruptions.;;
http://purl.obolibrary.org/obo/PATO_0001981;A shape quality inhering in a bearer by virtue of the bearer's having a shape resembling an ear.;;
http://purl.obolibrary.org/obo/PATO_0030001;A malformed quality inhering in a bearer by virtue of the bearer's gross morphology containing what are normally dorsal structures and missing some or all of what are normally ventral structures.;;
http://purl.obolibrary.org/obo/PATO_0001254;A color consisting of magenta with low brightness.;;
http://purl.obolibrary.org/obo/PATO_0001364;A quality inhering in a bearer by virtue of the bearer's having root like extensions radiating from its center.;;
http://purl.obolibrary.org/obo/PATO_0001347;A bacterial mating type indicating the presence of F plasmid in a bacterial cell.;;
http://purl.obolibrary.org/obo/PATO_0040032;A distance traveled in a specific time that is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0001948;A grooved texture quality inhering in a bearer by virtue of the bearer's being marked by two or more parallel channels.;;
http://purl.obolibrary.org/obo/PATO_0001030;A physical quality that exists by virtue of the rate of flow of the bearer across a given surface.;;
http://purl.obolibrary.org/obo/PATO_0001724;A female receptivity which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0002185;Acyclic cyclicity inheres in a molecule when the atoms within the molecule do not contain at least one cycle in the atom-atom connection paths (through the bonds).;;
http://purl.obolibrary.org/obo/PATO_0002168;An angular placement quality inhering in a bearer by virtue of the bearer being changed in position in relation to another entity.;;
http://purl.obolibrary.org/obo/PATO_0001741;A radiation quality inhering in bearer by virtue of the bearer's exhibiting or being caused by radioactivity.;;
http://purl.obolibrary.org/obo/PATO_0001834;A fertility which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0002278;A structural quality inhering in a bearer by virtue of the bearer's participating in a joint with another entity.;;
http://purl.obolibrary.org/obo/PATO_0002508;A positional quality inhering in a bearer by virtue of the bearer being hidden from view.;;
http://purl.obolibrary.org/obo/PATO_0001586;A variability quality inhering in a bearer by virtue of whether the bearer exhibits rate variation or change.;;
http://purl.obolibrary.org/obo/PATO_0001696;A fecundity which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0002038;A structural quality inhering in a bearer whose structure which does not deteriorate.;;
http://purl.obolibrary.org/obo/PATO_0002301;A quality that has a value that is decreased compared to normal or average.;;
http://purl.obolibrary.org/obo/PATO_0002415;Single lesion with expansion into surrounding tissue.;;
http://purl.obolibrary.org/obo/PATO_0070019;A pyramidal cell morphology that inheres in neurons which lack a clear tuft formation but extend to large radial distances.;;
http://purl.obolibrary.org/obo/PATO_0045093;South is one of the four cardinal directions or compass points. South is the polar opposite of north and is perpendicular to east and west.;;
http://purl.obolibrary.org/obo/PATO_0001715;A diameter which is relatively small.;;
