N2_7;4;2;Plate_2;sex1;Milieu_4
N2_8;4;2;Plate_2;sex1;Milieu_4
N2_9;5;1;Plate_2;sex1;Milieu_4
N2_10;6;2;Plate_2;sex1;Milieu_4
N2_11;6;2;Plate_2;sex1;Milieu_4
N2_12;7;4;Plate_2;sex1;Milieu_4
N2_13;7;4;Plate_2;sex1;Milieu_4
N2_14;8;2;Plate_2;sex1;Milieu_4
N2_15;8;2;Plate_2;sex1;Milieu_4
N2_16;7;4;Plate_2;sex1;Milieu_4
N2_17;7;4;Plate_2;sex1;Milieu_4
O1_1;2;1;Plate_1;sex1;Milieu_5
O1_2;3;1;Plate_1;sex1;Milieu_5
O1_3;5;1;Plate_1;sex1;Milieu_5
O1_4;6;1;Plate_1;sex1;Milieu_5
O1_5;1;1;Plate_1;sex1;Milieu_5
O1_6;4;1;Plate_1;sex1;Milieu_5
O1_7;7;2;Plate_1;sex1;Milieu_5
O1_8;7;2;Plate_1;sex1;Milieu_5
O1_9;8;1;Plate_1;sex1;Milieu_5
O1_10;9;1;Plate_1;sex1;Milieu_5
O1_11;10;1;Plate_1;sex1;Milieu_5
O1_12;14;1;Plate_1;sex1;Milieu_5
O1_13;12;1;Plate_1;sex1;Milieu_5
O1_14;11;1;Plate_1;sex1;Milieu_5
O1_15;13;1;Plate_1;sex1;Milieu_5
O1_16;16;1;Plate_1;sex1;Milieu_5
O1_17;15;1;Plate_1;sex1;Milieu_5
O2_1;1;1;Plate_2;sex1;Milieu_5
O2_2;5;1;Plate_2;sex1;Milieu_5
O2_3;3;1;Plate_2;sex1;Milieu_5
O2_4;2;1;Plate_2;sex1;Milieu_5
O2_5;4;1;Plate_2;sex1;Milieu_5
O2_6;6;1;Plate_2;sex1;Milieu_5
O2_7;7;1;Plate_2;sex1;Milieu_5
O2_8;8;1;Plate_2;sex1;Milieu_5
O2_9;10;1;Plate_2;sex1;Milieu_5
O2_10;9;1;Plate_2;sex1;Milieu_5
O2_11;11;1;Plate_2;sex1;Milieu_5
O2_12;12;1;Plate_2;sex1;Milieu_5
O2_13;13;1;Plate_2;sex1;Milieu_5
O2_14;15;1;Plate_2;sex1;Milieu_5
O2_15;16;1;Plate_2;sex1;Milieu_5
O2_16;14;1;Plate_2;sex1;Milieu_5
O2_17;17;1;Plate_2;sex1;Milieu_5
P1_1;1;1;Plate_1;pgm;Milieu_1
P1_2;3;3;Plate_1;pgm;Milieu_1
P1_3;3;3;Plate_1;pgm;Milieu_1
P1_4;5;1;Plate_1;pgm;Milieu_1
P1_5;6;1;Plate_1;pgm;Milieu_1
P1_6;8;3;Plate_1;pgm;Milieu_1
P1_7;8;3;Plate_1;pgm;Milieu_1
P1_8;10;1;Plate_1;pgm;Milieu_1
P1_9;11;1;Plate_1;pgm;Milieu_1
P1_10;12;1;Plate_1;pgm;Milieu_1
P1_11;9;1;Plate_1;pgm;Milieu_1
P1_12;8;3;Plate_1;pgm;Milieu_1
P1_13;7;1;Plate_1;pgm;Milieu_1
P1_14;3;3;Plate_1;pgm;Milieu_1
P1_15;4;1;Plate_1;pgm;Milieu_1
P1_16;2;1;Plate_1;pgm;Milieu_1
Q1_1;1;2;Plate_1;pgm;Milieu_2
Q1_2;1;2;Plate_1;pgm;Milieu_2
Q1_3;3;1;Plate_1;pgm;Milieu_2
Q1_4;2;3;Plate_1;pgm;Milieu_2
Q1_5;2;3;Plate_1;pgm;Milieu_2
Q1_6;2;3;Plate_1;pgm;Milieu_2
Q1_7;4;1;Plate_1;pgm;Milieu_2
Q1_8;5;1;Plate_1;pgm;Milieu_2
Q1_9;6;1;Plate_1;pgm;Milieu_2
Q1_10;7;1;Plate_1;pgm;Milieu_2
Q1_11;8;2;Plate_1;pgm;Milieu_2
Q1_12;8;2;Plate_1;pgm;Milieu_2
Q1_13;9;6;Plate_1;pgm;Milieu_2
Q1_14;9;6;Plate_1;pgm;Milieu_2
Q1_15;9;6;Plate_1;pgm;Milieu_2
Q1_16;9;6;Plate_1;pgm;Milieu_2
Q1_17;9;6;Plate_1;pgm;Milieu_2
Q1_18;9;6;Plate_1;pgm;Milieu_2
Q2_1;1;2;Plate_2;pgm;Milieu_2
Q2_2;1;2;Plate_2;pgm;Milieu_2
Q2_3;2;2;Plate_2;pgm;Milieu_2
Q2_4;2;2;Plate_2;pgm;Milieu_2
Q2_5;4;1;Plate_2;pgm;Milieu_2
Q2_6;3;7;Plate_2;pgm;Milieu_2
Q2_7;3;7;Plate_2;pgm;Milieu_2
Q2_8;3;7;Plate_2;pgm;Milieu_2
Q2_9;3;7;Plate_2;pgm;Milieu_2
Q2_10;3;7;Plate_2;pgm;Milieu_2
Q2_11;3;7;Plate_2;pgm;Milieu_2
Q2_12;3;7;Plate_2;pgm;Milieu_2
Q2_13;5;3;Plate_2;pgm;Milieu_2
Q2_14;5;3;Plate_2;pgm;Milieu_2
Q2_15;5;3;Plate_2;pgm;Milieu_2
R1_1;2;1;Plate_1;pgm;Milieu_3
R1_2;3;5;Plate_1;pgm;Milieu_3
R1_3;3;5;Plate_1;pgm;Milieu_3
R1_4;3;5;Plate_1;pgm;Milieu_3
R1_5;3;5;Plate_1;pgm;Milieu_3
R1_6;3;5;Plate_1;pgm;Milieu_3
R1_7;5;1;Plate_1;pgm;Milieu_3
R1_8;4;1;Plate_1;pgm;Milieu_3
R1_9;6;3;Plate_1;pgm;Milieu_3
R1_10;6;3;Plate_1;pgm;Milieu_3
R1_11;6;3;Plate_1;pgm;Milieu_3
R1_12;8;1;Plate_1;pgm;Milieu_3
R1_13;7;2;Plate_1;pgm;Milieu_3
R1_14;7;2;Plate_1;pgm;Milieu_3
R1_15;1;1;Plate_1;pgm;Milieu_3
R2_1;1;1;Plate_2;pgm;Milieu_3
R2_2;4;1;Plate_2;pgm;Milieu_3
R2_3;6;1;Plate_2;pgm;Milieu_3
R2_4;8;1;Plate_2;pgm;Milieu_3
R2_5;9;1;Plate_2;pgm;Milieu_3
R2_6;12;1;Plate_2;pgm;Milieu_3
R2_7;14;1;Plate_2;pgm;Milieu_3
R2_8;13;3;Plate_2;pgm;Milieu_3
R2_9;13;3;Plate_2;pgm;Milieu_3
R2_10;13;3;Plate_2;pgm;Milieu_3
R2_11;15;1;Plate_2;pgm;Milieu_3
R2_12;17;1;Plate_2;pgm;Milieu_3
R2_13;19;1;Plate_2;pgm;Milieu_3
R2_14;18;1;Plate_2;pgm;Milieu_3
R2_15;16;1;Plate_2;pgm;Milieu_3
R2_16;11;1;Plate_2;pgm;Milieu_3
R2_17;10;1;Plate_2;pgm;Milieu_3
R2_18;7;1;Plate_2;pgm;Milieu_3
R2_19;5;1;Plate_2;pgm;Milieu_3
R2_20;3;1;Plate_2;pgm;Milieu_3
R2_21;2;1;Plate_2;pgm;Milieu_3
S1_1;3;1;Plate_1;pgm;Milieu_4
S1_2;2;1;Plate_1;pgm;Milieu_4
S1_3;1;1;Plate_1;pgm;Milieu_4
S1_4;4;5;Plate_1;pgm;Milieu_4
S1_5;4;5;Plate_1;pgm;Milieu_4
S1_6;4;5;Plate_1;pgm;Milieu_4
S1_7;4;5;Plate_1;pgm;Milieu_4
S1_8;4;5;Plate_1;pgm;Milieu_4
S1_9;5;9;Plate_1;pgm;Milieu_4
S1_10;5;9;Plate_1;pgm;Milieu_4
S1_11;5;9;Plate_1;pgm;Milieu_4
S1_12;5;9;Plate_1;pgm;Milieu_4
S1_13;5;9;Plate_1;pgm;Milieu_4
S1_14;5;9;Plate_1;pgm;Milieu_4
S1_15;5;9;Plate_1;pgm;Milieu_4
S1_16;5;9;Plate_1;pgm;Milieu_4
S1_17;5;9;Plate_1;pgm;Milieu_4
S1_18;6;1;Plate_1;pgm;Milieu_4
S1_19;7;2;Plate_1;pgm;Milieu_4
S1_20;7;2;Plate_1;pgm;Milieu_4
S2_1;2;1;Plate_2;pgm;Milieu_4
S2_2;4;1;Plate_2;pgm;Milieu_4
S2_3;6;1;Plate_2;pgm;Milieu_4
S2_4;7;3;Plate_2;pgm;Milieu_4
S2_5;7;3;Plate_2;pgm;Milieu_4
S2_6;8;1;Plate_2;pgm;Milieu_4
S2_7;5;4;Plate_2;pgm;Milieu_4
S2_8;5;4;Plate_2;pgm;Milieu_4
S2_9;5;4;Plate_2;pgm;Milieu_4
S2_10;5;4;Plate_2;pgm;Milieu_4
S2_11;3;2;Plate_2;pgm;Milieu_4
S2_12;1;1;Plate_2;pgm;Milieu_4
S2_13;3;2;Plate_2;pgm;Milieu_4
S2_14;7;3;Plate_2;pgm;Milieu_4
S2_15;9;8;Plate_2;pgm;Milieu_4
S2_16;9;8;Plate_2;pgm;Milieu_4
S2_17;9;8;Plate_2;pgm;Milieu_4
S2_18;9;8;Plate_2;pgm;Milieu_4
S2_19;9;8;Plate_2;pgm;Milieu_4
S2_20;9;8;Plate_2;pgm;Milieu_4
S2_21;9;8;Plate_2;pgm;Milieu_4
S2_22;9;8;Plate_2;pgm;Milieu_4
T1_1;3;1;Plate_1;pgm;Milieu_5
T1_2;5;1;Plate_1;pgm;Milieu_5
T1_3;7;1;Plate_1;pgm;Milieu_5
T1_4;9;2;Plate_1;pgm;Milieu_5
T1_5;10;1;Plate_1;pgm;Milieu_5
T1_6;11;1;Plate_1;pgm;Milieu_5
T1_7;9;2;Plate_1;pgm;Milieu_5
T1_8;8;1;Plate_1;pgm;Milieu_5
T1_9;6;1;Plate_1;pgm;Milieu_5
T1_10;4;1;Plate_1;pgm;Milieu_5
T1_11;2;1;Plate_1;pgm;Milieu_5
T1_12;1;1;Plate_1;pgm;Milieu_5
T2_1;3;1;Plate_2;pgm;Milieu_5
T2_2;7;1;Plate_2;pgm;Milieu_5
T2_3;8;1;Plate_2;pgm;Milieu_5
T2_4;10;1;Plate_2;pgm;Milieu_5
T2_5;14;4;Plate_2;pgm;Milieu_5
T2_6;14;4;Plate_2;pgm;Milieu_5
T2_7;14;4;Plate_2;pgm;Milieu_5
T2_8;12;1;Plate_2;pgm;Milieu_5
T2_9;11;2;Plate_2;pgm;Milieu_5
T2_10;13;1;Plate_2;pgm;Milieu_5
T2_11;14;4;Plate_2;pgm;Milieu_5
T2_12;15;1;Plate_2;pgm;Milieu_5
T2_13;16;1;Plate_2;pgm;Milieu_5
T2_14;9;1;Plate_2;pgm;Milieu_5
T2_15;6;1;Plate_2;pgm;Milieu_5
T2_16;5;1;Plate_2;pgm;Milieu_5
T2_17;4;1;Plate_2;pgm;Milieu_5
T2_18;2;1;Plate_2;pgm;Milieu_5
T2_19;1;1;Plate_2;pgm;Milieu_5
T2_20;11;2;Plate_2;pgm;Milieu_5
